EBT Packet Time	tracking	tracking time(s)	T[0,0]	T[0,1]	T[0,2]	T[0,3]	T[1,0]	T[1,1]	T[1,2]	T[1,3]	T[2,0]	T[2,1]	T[2,2]	T[2,3]	T[3,0]	T[3,1]	T[3,2]	T[3,3]	Frame Time(ms)	KUKA Data Time	x	y	z	a	b	c
1464723865.642206	1	43.22401	0.921309	0.357079	0.153898	0.558497	-0.368236	0.928364	0.050422	0.144538	-0.124869	-0.103125	0.986799	2.525753	0.000000	0.000000	0.000000	1.000000	37	1464723865.632360	334.849200	81.400800	-348.749700	18.640100	-9.810000	1.130000	
1464723865.681181	1	43.26306	0.921176	0.357427	0.153884	0.559242	-0.368473	0.928318	0.049535	0.145075	-0.125149	-0.102332	0.986846	2.525121	0.000000	0.000000	0.000000	1.000000	38	1464723865.680313	334.846100	81.400700	-348.748900	18.640100	-9.810100	1.130000	
1464723865.718842	1	43.30071	0.921276	0.357470	0.153186	0.559506	-0.368541	0.928249	0.050306	0.145115	-0.124212	-0.102801	0.986916	2.524569	0.000000	0.000000	0.000000	1.000000	37	1464723865.716325	334.849200	81.400800	-348.749700	18.640100	-9.810000	1.130000	
1464723865.754134	1	43.33602	0.921256	0.357472	0.153300	0.559259	-0.368482	0.928304	0.049733	0.145166	-0.124531	-0.102305	0.986927	2.524556	0.000000	0.000000	0.000000	1.000000	35	1464723865.752309	334.849200	81.400800	-348.749700	18.640100	-9.810000	1.130000	
1464723865.795299	1	43.37717	0.921522	0.357192	0.152351	0.560258	-0.368109	0.928448	0.049795	0.144977	-0.123663	-0.101969	0.987071	2.525251	0.000000	0.000000	0.000000	1.000000	40	1464723865.788266	334.846100	81.400700	-348.748900	18.640100	-9.810100	1.130000	
1464723865.833639	1	43.41552	0.921794	0.356944	0.151285	0.560516	-0.367865	0.928494	0.050733	0.144673	-0.122358	-0.102418	0.987187	2.526984	0.000000	0.000000	0.000000	1.000000	38	1464723865.824291	334.846100	81.400700	-348.748900	18.640100	-9.810100	1.130000	
1464723865.870963	1	43.45280	0.921880	0.357664	0.149045	0.559946	-0.368222	0.928412	0.049632	0.144758	-0.120623	-0.100636	0.987584	2.526318	0.000000	0.000000	0.000000	1.000000	37	1464723865.860299	334.846100	81.400700	-348.748900	18.640100	-9.810100	1.130000	
1464723865.907706	1	43.48954	0.921416	0.357857	0.151427	0.559341	-0.368622	0.928271	0.049301	0.144857	-0.122923	-0.101246	0.987238	2.526147	0.000000	0.000000	0.000000	1.000000	36	1464723865.896271	334.846100	81.400700	-348.748900	18.640100	-9.810100	1.130000	
1464723865.942482	1	43.52438	0.921292	0.357946	0.151972	0.559916	-0.368757	0.928222	0.049214	0.145237	-0.123448	-0.101381	0.987159	2.526568	0.000000	0.000000	0.000000	1.000000	35	1464723865.932253	334.846100	81.400700	-348.748900	18.640100	-9.810100	1.130000	
1464723865.985025	1	43.56686	0.921082	0.357790	0.153605	0.559337	-0.369030	0.928002	0.051277	0.144749	-0.124200	-0.103915	0.986801	2.526582	0.000000	0.000000	0.000000	1.000000	41	1464723865.980309	334.849200	81.400800	-348.749700	18.640100	-9.810000	1.130000	
1464723866.030472	1	43.61233	0.920754	0.357564	0.156077	0.559625	-0.369091	0.927966	0.051479	0.145489	-0.126427	-0.105006	0.986402	2.527179	0.000000	0.000000	0.000000	1.000000	45	1464723866.028289	334.846100	81.400700	-348.748900	18.640100	-9.810100	1.130000	
1464723866.070464	1	43.65234	0.920692	0.357095	0.157510	0.559361	-0.368951	0.927944	0.052860	0.145138	-0.127284	-0.106781	0.986102	2.528234	0.000000	0.000000	0.000000	1.000000	40	1464723866.064355	334.849200	81.400800	-348.749700	18.640100	-9.810000	1.130000	
1464723866.107667	1	43.68953	0.920431	0.357024	0.159187	0.559318	-0.369231	0.927759	0.054146	0.144960	-0.128356	-0.108615	0.985762	2.528527	0.000000	0.000000	0.000000	1.000000	36	1464723866.100287	334.849200	81.400800	-348.749700	18.640100	-9.810000	1.130000	
1464723866.153235	1	43.73503	0.920925	0.357378	0.155493	0.559872	-0.369163	0.927794	0.054008	0.144986	-0.124964	-0.107140	0.986359	2.527313	0.000000	0.000000	0.000000	1.000000	45	1464723866.148300	334.846100	81.400700	-348.748900	18.640100	-9.810100	1.130000	
1464723866.188868	1	43.77074	0.921170	0.356764	0.155451	0.559598	-0.368179	0.928345	0.051179	0.145296	-0.126053	-0.104378	0.986517	2.527481	0.000000	0.000000	0.000000	1.000000	36	1464723866.184248	334.849200	81.400800	-348.749700	18.640100	-9.810000	1.130000	
1464723866.224612	1	43.80640	0.921310	0.356864	0.154390	0.559071	-0.368449	0.928113	0.053402	0.144570	-0.124234	-0.106085	0.986566	2.526788	0.000000	0.000000	0.000000	1.000000	35	1464723866.220240	334.846100	81.400700	-348.748900	18.640100	-9.810100	1.130000	
1464723866.262376	1	43.84422	0.921217	0.356905	0.154850	0.559523	-0.368482	0.928126	0.052942	0.144711	-0.124825	-0.105831	0.986519	2.526517	0.000000	0.000000	0.000000	1.000000	37	1464723866.256276	334.848700	81.400700	-348.749700	18.640100	-9.810100	1.130000	
1464723866.299032	1	43.88091	0.921471	0.357367	0.152251	0.559933	-0.368436	0.928248	0.051086	0.145303	-0.123071	-0.103169	0.987021	2.525963	0.000000	0.000000	0.000000	1.000000	36	1464723866.292206	334.849200	81.403200	-348.749500	18.640100	-9.810000	1.129900	
1464723866.343411	1	43.92514	0.921155	0.356748	0.155577	0.558774	-0.368301	0.928243	0.052146	0.144850	-0.125811	-0.105333	0.986446	2.526989	0.000000	0.000000	0.000000	1.000000	44	1464723866.340273	334.849200	81.400800	-348.749700	18.640100	-9.810000	1.130000	
1464723866.380385	1	43.96225	0.921050	0.357000	0.155620	0.559509	-0.368597	0.928109	0.052445	0.144939	-0.125710	-0.105666	0.986424	2.526108	0.000000	0.000000	0.000000	1.000000	36	1464723866.376269	334.846100	81.400700	-348.748900	18.640100	-9.810100	1.130000	
1464723866.420224	1	44.00213	0.921097	0.356779	0.155852	0.559522	-0.368500	0.928102	0.053233	0.144659	-0.125654	-0.106464	0.986345	2.526504	0.000000	0.000000	0.000000	1.000000	39	1464723866.412252	334.846100	81.400700	-348.748900	18.640100	-9.810100	1.130000	
1464723866.458578	1	44.04040	0.921108	0.357238	0.154729	0.559668	-0.368728	0.928063	0.052340	0.145039	-0.124900	-0.105263	0.986570	2.526408	0.000000	0.000000	0.000000	1.000000	38	1464723866.448368	334.849200	81.400800	-348.749700	18.640100	-9.810000	1.130000	
1464723866.495350	1	44.07723	0.921344	0.356876	0.154159	0.560136	-0.368465	0.928093	0.053636	0.144436	-0.123933	-0.106219	0.986589	2.527195	0.000000	0.000000	0.000000	1.000000	36	1464723866.484259	334.849200	81.400800	-348.749700	18.640100	-9.810000	1.130000	
1464723866.534097	1	44.11597	0.920989	0.357141	0.155660	0.560173	-0.368844	0.927966	0.053232	0.144923	-0.125436	-0.106440	0.986375	2.527903	0.000000	0.000000	0.000000	1.000000	38	1464723866.532239	334.846100	81.400700	-348.748900	18.640100	-9.810100	1.130000	
1464723866.571543	1	44.15342	0.921089	0.357288	0.154727	0.559974	-0.368724	0.928088	0.051916	0.144632	-0.125051	-0.104871	0.986592	2.527739	0.000000	0.000000	0.000000	1.000000	37	1464723866.568333	334.846000	81.401300	-348.748900	18.640100	-9.810100	1.129800	
1464723866.607774	1	44.18961	0.920965	0.357228	0.155603	0.559980	-0.368598	0.928207	0.050670	0.144900	-0.126331	-0.104020	0.986519	2.527817	0.000000	0.000000	0.000000	1.000000	36	1464723866.604263	334.846100	81.403100	-348.748700	18.640100	-9.810100	1.129900	
1464723866.644389	1	44.22624	0.921246	0.356586	0.155409	0.560263	-0.367940	0.928464	0.050746	0.144723	-0.126196	-0.103931	0.986546	2.527903	0.000000	0.000000	0.000000	1.000000	36	1464723866.640223	334.849200	81.400800	-348.749700	18.640100	-9.810000	1.130000	
1464723866.687987	1	44.26981	0.921039	0.357516	0.154500	0.559619	-0.368705	0.928193	0.050150	0.144660	-0.125476	-0.103155	0.986719	2.526237	0.000000	0.000000	0.000000	1.000000	43	1464723866.676327	334.849200	81.400800	-348.749700	18.640100	-9.810000	1.130000	
1464723866.724209	1	44.30613	0.920847	0.357631	0.155370	0.559909	-0.368913	0.928110	0.050147	0.144785	-0.126266	-0.103496	0.986583	2.527414	0.000000	0.000000	0.000000	1.000000	36	1464723866.724220	334.846100	81.400700	-348.748900	18.640100	-9.810100	1.130000	
1464723866.760753	1	44.34268	0.920827	0.357676	0.155385	0.559611	-0.368687	0.928313	0.048019	0.144510	-0.127071	-0.101506	0.986686	2.527460	0.000000	0.000000	0.000000	1.000000	36	1464723866.760218	334.846100	81.400700	-348.748900	18.640100	-9.810100	1.130000	
1464723866.796318	1	44.37817	0.921026	0.357774	0.153980	0.560692	-0.368832	0.928175	0.049533	0.144868	-0.125199	-0.102414	0.986832	2.527667	0.000000	0.000000	0.000000	1.000000	35	1464723866.796286	334.846100	81.400700	-348.748900	18.640100	-9.810100	1.130000	
1464723866.833957	1	44.41581	0.921122	0.357874	0.153169	0.559010	-0.368520	0.928434	0.046934	0.144896	-0.125411	-0.099678	0.987085	2.525140	0.000000	0.000000	0.000000	1.000000	37	1464723866.832221	334.846100	81.400700	-348.748900	18.640100	-9.810100	1.130000	
1464723866.873042	1	44.45484	0.921317	0.357374	0.153167	0.559070	-0.368254	0.928443	0.048820	0.144789	-0.124760	-0.101383	0.986994	2.524878	0.000000	0.000000	0.000000	1.000000	39	1464723866.868244	334.846000	81.401300	-348.748900	18.640100	-9.810100	1.129800	
1464723866.911841	1	44.49373	0.921326	0.357515	0.152779	0.559336	-0.368092	0.928614	0.046731	0.145408	-0.125166	-0.099291	0.987155	2.524589	0.000000	0.000000	0.000000	1.000000	38	1464723866.904219	334.846100	81.400700	-348.748900	18.640100	-9.810100	1.130000	
1464723866.946870	1	44.52869	0.920919	0.357288	0.155732	0.558255	-0.368482	0.928333	0.049185	0.144776	-0.126998	-0.102680	0.986574	2.525347	0.000000	0.000000	0.000000	1.000000	35	1464723866.940274	334.846100	81.400700	-348.748900	18.640100	-9.810100	1.130000	
1464723866.983270	1	44.56516	0.921003	0.357722	0.154236	0.558985	-0.368797	0.928193	0.049456	0.145191	-0.125469	-0.102431	0.986796	2.524718	0.000000	0.000000	0.000000	1.000000	36	1464723866.976278	334.846100	81.400700	-348.748900	18.640100	-9.810100	1.130000	
1464723867.023052	1	44.60490	0.921108	0.357571	0.153958	0.558929	-0.368731	0.928171	0.050364	0.145062	-0.124891	-0.103160	0.986793	2.524111	0.000000	0.000000	0.000000	1.000000	39	1464723867.012215	334.849700	81.401800	-348.748000	18.640100	-9.810000	1.129900	
1464723867.058766	1	44.64061	0.921155	0.357612	0.153581	0.559113	-0.368639	0.928247	0.049622	0.145098	-0.124816	-0.102326	0.986889	2.524891	0.000000	0.000000	0.000000	1.000000	35	1464723867.048384	334.846100	81.400700	-348.748900	18.640100	-9.810100	1.130000	
1464723867.095201	1	44.67705	0.921570	0.357083	0.152315	0.559579	-0.368100	0.928407	0.050631	0.144721	-0.123331	-0.102727	0.987034	2.524881	0.000000	0.000000	0.000000	1.000000	36	1464723867.084320	334.846000	81.401300	-348.748900	18.640100	-9.810100	1.129800	
1464723867.131734	1	44.71362	0.921683	0.357161	0.151450	0.559576	-0.368086	0.928413	0.050618	0.144647	-0.122529	-0.102400	0.987168	2.525059	0.000000	0.000000	0.000000	1.000000	36	1464723867.120204	334.846100	81.400700	-348.748900	18.640100	-9.810100	1.130000	
1464723867.171739	1	44.75360	0.921617	0.357426	0.151223	0.559917	-0.368322	0.928323	0.050552	0.145012	-0.122315	-0.102288	0.987206	2.525829	0.000000	0.000000	0.000000	1.000000	39	1464723867.168355	334.849200	81.400800	-348.749700	18.640100	-9.810000	1.130000	
1464723867.206679	1	44.78855	0.921513	0.357475	0.151744	0.559898	-0.368481	0.928235	0.051005	0.144506	-0.122621	-0.102916	0.987103	2.526153	0.000000	0.000000	0.000000	1.000000	35	1464723867.204309	334.846900	81.405700	-348.745500	18.639100	-9.810000	1.129800	
1464723867.245202	1	44.82702	0.921516	0.357747	0.151080	0.559107	-0.368386	0.928402	0.048588	0.144926	-0.122880	-0.100430	0.987327	2.525496	0.000000	0.000000	0.000000	1.000000	38	1464723867.240268	334.859200	81.451900	-348.688600	18.628800	-9.808900	1.125800	
1464723867.281556	1	44.86346	0.921427	0.357112	0.153114	0.558531	-0.368211	0.928363	0.050615	0.145094	-0.124070	-0.103017	0.986911	2.524754	0.000000	0.000000	0.000000	1.000000	36	1464723867.276281	334.899300	81.592500	-348.495300	18.616500	-9.807800	1.113100	
1464723867.324190	1	44.90596	0.921133	0.357581	0.153788	0.558409	-0.368848	0.928070	0.051357	0.144992	-0.124362	-0.104031	0.986768	2.524667	0.000000	0.000000	0.000000	1.000000	42	1464723867.324474	334.971200	82.034200	-347.901100	18.576700	-9.812800	1.072000	
1464723867.359813	1	44.94172	0.920697	0.357690	0.156127	0.558207	-0.369168	0.927960	0.051046	0.144974	-0.126621	-0.104635	0.986417	2.524078	0.000000	0.000000	0.000000	1.000000	35	1464723867.348280	335.000200	82.361600	-347.462100	18.540700	-9.821300	1.041100	
1464723867.397155	1	44.97907	0.920895	0.357687	0.154961	0.558732	-0.369054	0.927999	0.051155	0.144319	-0.125506	-0.104298	0.986595	2.524284	0.000000	0.000000	0.000000	1.000000	37	1464723867.396205	335.048700	83.279100	-346.296000	18.438900	-9.844800	0.953800	
1464723867.434720	1	45.01662	0.920842	0.357441	0.155838	0.558834	-0.368954	0.928015	0.051583	0.144191	-0.126183	-0.104997	0.986435	2.525155	0.000000	0.000000	0.000000	1.000000	37	1464723867.432234	335.080500	84.188200	-345.183100	18.338500	-9.869100	0.869300	
1464723867.473418	1	45.05529	0.921224	0.356783	0.155088	0.558646	-0.368202	0.928318	0.051511	0.143631	-0.125593	-0.104557	0.986557	2.524306	0.000000	0.000000	0.000000	1.000000	38	1464723867.468266	335.135500	85.231100	-343.927100	18.222500	-9.895600	0.774200	
1464723867.510581	1	45.09245	0.920663	0.354684	0.163032	0.559022	-0.367223	0.928589	0.053567	0.142869	-0.132390	-0.109186	0.985166	2.527210	0.000000	0.000000	0.000000	1.000000	37	1464723867.504302	335.194200	86.358600	-342.561700	18.097700	-9.924400	0.670600	
1464723867.546738	1	45.12835	0.920491	0.353395	0.166758	0.559025	-0.366434	0.928862	0.054238	0.142387	-0.135728	-0.111031	0.984505	2.527814	0.000000	0.000000	0.000000	1.000000	35	1464723867.540250	335.250500	87.510800	-341.160600	17.969000	-9.955300	0.564500	
1464723867.583654	1	45.16545	0.920717	0.350837	0.170862	0.558401	-0.364681	0.929400	0.056775	0.140477	-0.138881	-0.114584	0.983658	2.528574	0.000000	0.000000	0.000000	1.000000	37	1464723867.576337	335.309500	88.682200	-339.746900	17.836500	-9.986400	0.457500	
1464723867.623900	1	45.20577	0.921225	0.348837	0.172213	0.559089	-0.362943	0.930028	0.057629	0.139025	-0.140060	-0.115593	0.983373	2.528598	0.000000	0.000000	0.000000	1.000000	40	1464723867.612268	335.367200	89.872700	-338.314000	17.704600	-10.019000	0.349400	
1464723867.659752	1	45.24165	0.921573	0.347254	0.173545	0.559191	-0.361467	0.930618	0.057375	0.138365	-0.141580	-0.115606	0.983153	2.528569	0.000000	0.000000	0.000000	1.000000	36	1464723867.648287	335.421800	91.067500	-336.885200	17.573300	-10.052600	0.241000	
1464723867.696367	1	45.27823	0.921092	0.345551	0.179402	0.558824	-0.360885	0.930659	0.060300	0.136943	-0.146126	-0.120286	0.981926	2.530214	0.000000	0.000000	0.000000	1.000000	36	1464723867.696286	335.500000	92.661400	-334.968200	17.398700	-10.097800	0.097200	
1464723867.732816	1	45.31467	0.920749	0.342925	0.186073	0.558645	-0.359500	0.931008	0.063111	0.135294	-0.151593	-0.125003	0.980507	2.531182	0.000000	0.000000	0.000000	1.000000	36	1464723867.732285	335.552400	93.838000	-333.549600	17.265900	-10.132400	-0.009100	
1464723867.775008	1	45.35686	0.920682	0.340362	0.191045	0.557948	-0.358172	0.931248	0.067002	0.133228	-0.155105	-0.130115	0.979292	2.531706	0.000000	0.000000	0.000000	1.000000	42	1464723867.768234	335.612200	95.031800	-332.128900	17.133900	-10.167200	-0.115900	
1464723867.810442	1	45.39232	0.920808	0.337729	0.195070	0.558160	-0.356391	0.931778	0.069101	0.132009	-0.158424	-0.133150	0.978352	2.531685	0.000000	0.000000	0.000000	1.000000	35	1464723867.804236	335.667200	96.230000	-330.715400	17.002900	-10.203500	-0.222300	
1464723867.849031	1	45.43090	0.920910	0.335146	0.199002	0.558447	-0.354801	0.932166	0.071997	0.130293	-0.161373	-0.136909	0.977351	2.532427	0.000000	0.000000	0.000000	1.000000	38	1464723867.840306	335.728100	97.440600	-329.292200	16.872100	-10.239500	-0.329100	
1464723867.886050	1	45.46795	0.921007	0.332488	0.202973	0.558209	-0.352780	0.932884	0.072616	0.129113	-0.165207	-0.138485	0.976488	2.532754	0.000000	0.000000	0.000000	1.000000	37	1464723867.876307	335.781600	98.643800	-327.867700	16.741100	-10.276600	-0.435700	
1464723867.924687	1	45.50653	0.921871	0.330857	0.201712	0.558239	-0.350069	0.934294	0.067424	0.127994	-0.166151	-0.132769	0.977121	2.530928	0.000000	0.000000	0.000000	1.000000	38	1464723867.924266	335.846500	100.232600	-325.986200	16.566000	-10.327900	-0.576300	
1464723867.964499	1	45.54627	0.922081	0.328843	0.204033	0.557275	-0.348364	0.934925	0.067516	0.126090	-0.168553	-0.133333	0.976633	2.529781	0.000000	0.000000	0.000000	1.000000	40	1464723867.960281	335.895200	101.423700	-324.581600	16.435200	-10.367500	-0.681400	
1464723868.001254	1	45.58308	0.921930	0.326762	0.208018	0.556510	-0.347196	0.935197	0.069722	0.123719	-0.171755	-0.136502	0.975637	2.528780	0.000000	0.000000	0.000000	1.000000	36	1464723867.996357	335.948700	102.620800	-323.170800	16.304900	-10.406900	-0.786200	
1464723868.038483	1	45.62037	0.922828	0.325422	0.206126	0.556890	-0.345069	0.936193	0.066859	0.122805	-0.171217	-0.132827	0.976239	2.525154	0.000000	0.000000	0.000000	1.000000	37	1464723868.032216	336.003600	103.830600	-321.759700	16.174800	-10.447100	-0.892100	
1464723868.084976	1	45.66680	0.923705	0.323263	0.205599	0.557016	-0.342749	0.937068	0.066536	0.120386	-0.171151	-0.131929	0.976372	2.524172	0.000000	0.000000	0.000000	1.000000	46	1464723868.080258	336.073500	105.453100	-319.885200	16.001100	-10.501600	-1.032000	
1464723868.119975	1	45.70181	0.923647	0.321484	0.208625	0.556129	-0.341538	0.937438	0.067535	0.118546	-0.173862	-0.133632	0.975661	2.523301	0.000000	0.000000	0.000000	1.000000	34	1464723868.116263	336.116200	106.661600	-318.489300	15.870500	-10.544000	-1.136600	
1464723868.156210	1	45.73805	0.924242	0.319693	0.208743	0.555336	-0.339291	0.938430	0.065047	0.117510	-0.175095	-0.130944	0.975805	2.519764	0.000000	0.000000	0.000000	1.000000	36	1464723868.152212	336.165300	107.861400	-317.090600	15.740400	-10.586700	-1.240100	
1464723868.193504	1	45.77541	0.924524	0.317754	0.210447	0.554489	-0.337704	0.938945	0.065866	0.115026	-0.176669	-0.131963	0.975384	2.517190	0.000000	0.000000	0.000000	1.000000	37	1464723868.188262	336.212900	109.072100	-315.685300	15.610900	-10.629800	-1.344300	
1464723868.231769	1	45.81364	0.924588	0.315720	0.213209	0.553565	-0.336226	0.939395	0.067000	0.113243	-0.179134	-0.133634	0.974707	2.516060	0.000000	0.000000	0.000000	1.000000	38	1464723868.224222	336.265300	110.295300	-314.290400	15.480900	-10.673900	-1.448400	
1464723868.276970	1	45.85882	0.925025	0.313875	0.214036	0.553376	-0.333919	0.940424	0.064045	0.112069	-0.181182	-0.130714	0.974724	2.514207	0.000000	0.000000	0.000000	1.000000	45	1464723868.272232	336.328300	111.930000	-312.437200	15.307600	-10.733300	-1.586500	
1464723868.310692	1	45.89254	0.924615	0.311222	0.219608	0.552018	-0.331932	0.941145	0.063768	0.110130	-0.186837	-0.131856	0.973502	2.512233	0.000000	0.000000	0.000000	1.000000	33	1464723868.308215	336.370400	113.154000	-311.048400	15.178000	-10.778900	-1.689500	
1464723868.346956	1	45.92881	0.924462	0.308583	0.223935	0.551965	-0.329836	0.941885	0.063727	0.107583	-0.191256	-0.132775	0.972518	2.510567	0.000000	0.000000	0.000000	1.000000	36	1464723868.344251	336.415700	114.380300	-309.654000	15.049400	-10.825400	-1.792900	
1464723868.383430	1	45.96529	0.924595	0.306018	0.226886	0.551590	-0.327759	0.942567	0.064357	0.106562	-0.194161	-0.133869	0.971792	2.508647	0.000000	0.000000	0.000000	1.000000	36	1464723868.380324	336.461300	115.598900	-308.265200	14.919700	-10.872200	-1.895300	
1464723868.420873	1	46.00271	0.924739	0.304140	0.228817	0.550772	-0.326299	0.943011	0.065266	0.104559	-0.195927	-0.135017	0.971279	2.507137	0.000000	0.000000	0.000000	1.000000	37	1464723868.416272	336.500000	116.818000	-306.885600	14.790100	-10.920100	-1.997100	
1464723868.457579	1	46.03945	0.924508	0.301369	0.233370	0.549985	-0.324558	0.943462	0.067388	0.102258	-0.199867	-0.138043	0.970050	2.504839	0.000000	0.000000	0.000000	1.000000	37	1464723868.452262	336.540300	118.037600	-305.509400	14.660800	-10.968800	-2.098300	
